category,layer,head_idx,mean_effect,median_effect,se,n,p_value,fdr_significant
C,17,7,-0.011155619445356259,-0.010474742088304775,0.0017533331250823639,22,4.76837158203125e-07,True
C,17,8,-0.0018587495754892507,-0.0008451158180463684,0.0008052976362498618,22,0.009274482727050781,True
C,17,9,0.001766885188949343,0.0008471023499995573,0.0007869565795670398,22,9.870529174804688e-05,True
C,17,10,0.11846205461873506,0.10367221105032423,0.015323745683489343,22,4.76837158203125e-07,True
C,17,11,0.058077958840734835,0.05082286956125941,0.007254470477120991,22,4.76837158203125e-07,True
C,17,12,-0.006435806476768716,-0.005622424367868821,0.0032233529006884193,22,0.1054534912109375,False
C,17,13,0.045738028460809946,0.043938838416582277,0.008193691592542185,22,1.5735626220703125e-05,True
C,17,14,0.0006165070021977157,0.0006535057473922671,0.0002783758715771736,22,0.042498111724853516,False
C,17,15,0.0008027884844976573,-2.1359773630272213e-05,0.0007475499634773775,22,0.5028400421142578,False
C,18,0,0.016202633812798115,0.008606503464100267,0.004737318373038738,22,0.00017690658569335938,True
C,18,1,4.4154089520452335e-05,0.0003439875083670052,0.0002591852874949026,22,0.16585874557495117,False
C,18,2,0.005414370153153726,0.0036684679528585637,0.001007821828604604,22,4.76837158203125e-07,True
C,18,3,6.1832900958340106e-06,0.0,5.520350589485235e-06,22,0.28504940740261275,False
C,18,4,0.0019411945977794688,0.0009548532641306406,0.0006397350389510016,22,0.006649494171142578,True
C,18,5,-0.0013331440487613653,-0.0009373202025329853,0.00028282384171332407,22,1.5735626220703125e-05,True
C,18,6,0.009192053804809499,0.01422363414061522,0.0029251999680105297,22,0.005928516387939453,True
C,18,7,0.015372419299223916,0.014350319973049384,0.0025343701554151887,22,9.5367431640625e-07,True
C,18,8,0.0488254481499427,0.023349476493609175,0.01582399495102195,22,4.76837158203125e-07,True
C,18,9,-0.031243462108889383,-0.01839385785562154,0.011161642630091638,22,9.870529174804688e-05,True
C,18,10,0.025515571168058623,0.009278379334886868,0.01063105861609102,22,2.6226043701171875e-05,True
C,18,11,0.005582098145661127,0.001788190905690837,0.0024782299264009006,22,0.08540916442871094,False
C,18,12,0.02567296783486329,0.014611622208936104,0.006822158162914903,22,4.76837158203125e-07,True
C,18,13,0.0013046671666317488,0.00027954199734709707,0.0009311280941665801,22,0.3705310821533203,False
C,18,14,0.02281009747183359,0.009545110080755294,0.005563227813432714,22,2.384185791015625e-06,True
C,18,15,-5.5284182912166615e-05,-0.00026343301717496553,0.0003002469877195727,22,0.15597057342529297,False
C,19,0,-8.946875431690643e-05,2.3016780158353858e-05,0.00010654694102342282,22,0.7990336418151855,False
C,19,1,0.00031762857962157993,-6.822181561391288e-05,0.0004754504219895744,22,0.9746217727661133,False
C,19,2,0.005463640924407522,0.004120217391866101,0.0009746823662588939,22,2.384185791015625e-06,True
C,19,3,0.001813996182675496,0.0006388039432697386,0.0007112622379159752,22,0.005928516387939453,True
C,19,4,0.0035184357799654133,0.003711474586573925,0.0010271459427204598,22,0.0036711692810058594,True
C,19,5,-0.002977495704185562,-0.0020423293847526298,0.0006688330426388102,22,8.058547973632812e-05,True
C,19,6,-4.3199808299697856e-05,-1.8517676633872063e-05,2.0635279602073626e-05,22,0.015583038330078125,True
C,19,7,0.0031767532093538446,0.0014321737762589962,0.0016831489622362488,22,0.030117511749267578,False
C,19,8,0.0283052772652861,0.018663252939249312,0.004995984127086799,22,4.76837158203125e-07,True
C,19,9,0.012324589627257439,0.009158107192544243,0.001897313295386078,22,9.5367431640625e-07,True
C,19,10,0.06142895390665975,0.053237143801885434,0.008137178679814045,22,4.76837158203125e-07,True
C,19,11,-0.0003152938590918076,-0.0002073203184328053,0.00020371601824178176,22,0.027535438537597656,False
C,19,12,0.004483688382327529,0.0014980313591324544,0.0018454043242333833,22,0.03587532043457031,False
C,19,13,-0.002984872139992971,-0.0015769484789040042,0.0007635876809941523,22,1.5735626220703125e-05,True
C,19,14,0.0006117048057745357,0.00010939521678151736,0.0003014113435328718,22,0.23476219177246094,False
C,19,15,-0.28418611763833473,-0.23891814874223863,0.0741112322166523,22,9.5367431640625e-07,True
C,20,0,-0.004429916380465902,-6.37527009819849e-05,0.003059999486570976,22,0.09173250198364258,False
C,20,1,0.07053355550596888,0.046201773016767034,0.01929516128556467,22,4.76837158203125e-07,True
C,20,2,-0.00204787816786392,-0.0017096002465486384,0.0004316634720112921,22,2.6226043701171875e-05,True
C,20,3,-3.374459031844104e-05,3.3185952092397524e-06,3.146825748979618e-05,22,0.9492697715759277,False
C,20,4,0.0003034129269430284,-4.182050741335046e-05,0.00021661394633835468,22,0.3369474411010742,False
C,20,5,-0.005685330554751719,-0.002823641421604192,0.0015700497031696525,22,2.0503997802734375e-05,True
C,20,6,0.0010884450392140812,0.001409380267754419,0.0004468857680308543,22,0.018956661224365234,True
C,20,7,-0.00012678364106597802,1.2196473673350116e-05,0.00020497468778106877,22,0.7261838912963867,False
C,20,8,-0.0008176176229157659,-2.8460148015100165e-05,0.0007855985261217605,22,0.022916316986083984,False
C,20,9,-1.0670090321359037e-05,-1.4004120702587685e-05,1.7872194695465124e-05,22,0.19821882247924805,False
C,20,10,-0.001394151205870381,-0.0008855843042811821,0.0010076018634734478,22,0.09841060638427734,False
C,20,11,-0.0001175930595905881,-1.6049433145712895e-05,6.571111326050278e-05,22,0.06844425201416016,False
C,20,12,2.0198443618909902e-05,-8.641026546607856e-06,0.00013400694907816512,22,0.9746217727661133,False
C,20,13,0.003705946543982408,0.0028117144702166277,0.001200655199222815,22,0.00021314620971679688,True
C,20,14,-0.0004291953998973249,-0.00018654836638726176,0.0006997301346252878,22,0.15597057342529297,False
C,20,15,0.0782105028402926,0.056730402968445316,0.015044873268457708,22,4.76837158203125e-07,True
C,21,0,-0.000300944249728769,-1.2174038618970171e-05,0.0003959373612945575,22,0.5235109329223633,False
C,21,1,0.012111921928750184,0.008746373598165253,0.002803521251505497,22,2.6226043701171875e-05,True
C,21,2,0.001277086255269885,0.000948149222483539,0.00029070685438072524,22,6.532669067382812e-05,True
C,21,3,-3.693503172856036e-05,-1.712368717980579e-05,6.991656327024468e-05,22,0.6788630485534668,False
C,21,4,4.080321188363603e-06,0.00040381336203447585,0.0008902413224130788,22,0.4060330390930176,False
C,21,5,0.005041728940163325,0.004888978484800967,0.0008392807248762908,22,4.76837158203125e-07,True
C,21,6,-0.0011625563912440724,-0.0005258215738624612,0.00040181365177432586,22,0.011472702026367188,True
C,21,7,0.007168441240495987,0.006379415837568661,0.0009641353877104846,22,9.5367431640625e-07,True
C,21,8,0.0029591918898303343,0.0007174881046155982,0.0012797693405955295,22,0.003239154815673828,True
C,21,9,-0.025692478483793635,-0.006519187242494891,0.013259163605236783,22,0.004151344299316406,True
C,21,10,0.005164901734424824,0.00552383738245588,0.000654642147231885,22,4.76837158203125e-07,True
C,21,11,0.0021143785492323992,0.0010493407086747258,0.0006233542243784364,22,0.00042819976806640625,True
C,21,12,-0.00033366021060711123,-0.00017346340591851893,0.0001665737004344649,22,0.06844425201416016,False
C,21,13,0.04413245969974126,0.003947558981460802,0.016583777031291772,22,0.022916316986083984,False
C,21,14,0.003741991314304757,0.0002037416323903681,0.0023016790537405737,22,0.15597057342529297,False
C,21,15,-0.001159797872164333,-0.0007910933195301144,0.000770134760540674,22,0.027535438537597656,False
C,22,0,-6.665735384692311e-06,-3.741205655874778e-06,2.536556120050987e-05,22,0.5028400421142578,False
C,22,1,0.002776881879736061,0.002425299113775377,0.00037192335596000753,22,1.430511474609375e-06,True
C,22,2,0.0004742664236981271,0.000144418530260188,0.0003388521066829988,22,0.005275726318359375,True
C,22,3,0.004667906870945479,0.00451918247318074,0.0010636806731947842,22,0.00042819976806640625,True
C,22,4,1.0461876470481755e-05,3.5119267423768386e-06,9.008214343729258e-06,22,0.5445904731750488,False
C,22,5,-1.6519676919577394e-05,-7.707934053031578e-06,5.857994198702657e-06,22,0.005723186500070234,True
C,22,6,0.0033976150342790836,0.001256373317203472,0.001342831983344587,22,0.0009412765502929688,True
C,22,7,-3.667261926668524e-07,-1.910160894952359e-06,1.2418221849167848e-05,22,0.3705310821533203,False
C,22,8,0.0002584364432409729,0.0002324951594999047,5.441702295712027e-05,22,9.059906005859375e-06,True
C,22,9,0.0004926926857684562,0.0002550608207555337,0.0002678798393822654,22,0.022916316986083984,False
C,22,10,0.002457225058852684,0.0024919645451131657,0.0005677708826654585,22,0.0003046989440917969,True
C,22,11,0.004087651527567799,0.002864124469436667,0.0008120103721086266,22,9.5367431640625e-07,True
C,22,12,-5.102396477084417e-07,2.4329228902191666e-08,1.0567669983140304e-06,22,0.7261838912963867,False
C,22,13,-1.1053537424520057e-05,3.7735986843950473e-06,2.6150279105039253e-05,22,0.19821882247924805,False
C,22,14,1.4984138491519262e-05,1.4984665933213938e-05,1.9461262848562752e-05,22,0.09841060638427734,False
C,22,15,9.566617409052531e-06,1.0237157403437408e-05,6.769623144230962e-05,22,0.8736042976379395,False
C,23,0,2.073830352269193e-06,-3.7920149823460094e-06,7.5939223323263e-05,22,0.9492697715759277,False
C,23,1,0.0003398923225378429,6.843473215172021e-07,0.000312791303162601,22,0.034669963150986444,False
C,23,2,4.495372643980838e-05,5.233987540930377e-06,3.570686977790551e-05,22,0.0009412765502929688,True
C,23,3,4.8818269136287386e-05,1.5532821865666386e-06,0.000512642547355814,22,0.4434065818786621,False
C,23,4,-2.845768075290374e-06,-1.62953797409724e-06,4.448435259410187e-06,22,0.5202133776633694,False
C,23,5,1.468405686957718e-05,3.8484267228929055e-07,1.1298430915145562e-05,22,0.614271268095052,False
C,23,6,3.854370891490723e-08,0.0,5.1187256060539796e-08,22,0.5076243443095237,False
C,23,7,0.006657443543836522,0.007097728440956238,0.0010868597136764043,22,4.76837158203125e-06,True
C,23,8,0.0,0.0,0.0,22,,False
C,23,9,6.005917076325546e-07,4.251919384609668e-07,5.252363637251275e-07,22,0.33915541347158473,False
C,23,10,0.0020767896591456277,0.0005373146208005364,0.0011480403240455332,22,0.004684925079345703,True
C,23,11,0.0002210298493185602,1.3172472694120535e-05,0.00015964333121081464,22,0.0019440584341867799,True
C,23,12,0.005101238837731147,0.005392931881680139,0.0007870579581744161,22,4.76837158203125e-06,True
C,23,13,4.338149358939512e-06,1.0543008561063193e-06,1.9045808005813295e-06,22,0.0298290379406944,False
C,23,14,0.009107268481517727,0.008029100121613106,0.0011985881706758515,22,4.76837158203125e-07,True
C,23,15,0.0009009054309053184,0.0008277725342714408,0.0003229871684437238,22,0.005928516387939453,True
